order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost
ORD-11245,2025-01-31,CUST-1218,PROD-02,1,0.2,PayPal,4.4
ORD-11246,08-05-2025,CUST-1371,PROD-40,2,0.15,Store Credit,8.44
ORD-11247,2024-06-19,CUST-1737,PROD-47,4,0.1,,4.35
ORD-11248,2024-08-21,CUST-1544,PROD-42,1,0.05,Debit Card,8.17
ORD-11249,06/11/2024,CUST-1658,PROD-01,3,0.0,PayPal,4.93
ORD-11250,2024-01-18,CUST-1416,PROD-32,4,0.05,Store Credit,18.28
ORD-11251,2024-11-11,CUST-1605,PROD-44,3,0.05,Debit Card,10.79
ORD-11252,25-06-2024,CUST-1862,PROD-07,3,0.1,Store Credit,4.03
ORD-11253,2024-02-15,CUST-1817,PROD-33,2,0.0,Store Credit,12.85
ORD-11254,2024-04-12,CUST-1966,PROD-06,4,0.15,Credit Card,12.7
ORD-11255,2025-06-13,CUST-1376,PROD-29,5,0.0,Credit Card,19.58
ORD-11256,2025-12-22,CUST-1521,PROD-03,1,0.0,Credit Card,11.38
ORD-11257,2024-08-22,,PROD-19,5,0.05,Store Credit,8.79
ORD-11258,2025-02-14,CUST-1026,PROD-02,2,0.05,,17.74
ORD-11259,2025-11-23,CUST-1440,PROD-39,1,0.0,Credit Card,12.97
ORD-11260,2024-12-07,CUST-1894,PROD-50,4,0.0,Store Credit,18.74
ORD-11261,23-03-2025,CUST-1153,PROD-06,1,0.15,PayPal,17.28
ORD-11262,12/17/2025,CUST-1059,PROD-18,4,0.0,Debit Card,19.43
ORD-11263,2025-10-03,CUST-1815,PROD-08,5,0.1,Store Credit,5.98
ORD-11264,2024-09-15,CUST-1269,PROD-38,5,0.0,,16.11
ORD-11265,2025-12-25,CUST-1004,PROD-21,1,0.05,PayPal,4.67
ORD-11266,2025-09-17,CUST-1604,PROD-20,5,0.1,Store Credit,16.52
ORD-11267,25-06-2025,CUST-1664,PROD-05,5,0.1,Credit Card,17.01
ORD-11268,2025-01-26,CUST-1105,PROD-27,1,0.0,PayPal,11.75
ORD-11269,2024-02-20,CUST-1255,PROD-15,3,0.1,PayPal,7.36
ORD-11270,06-12-2025,CUST-1610,PROD-19,1,0.15,Store Credit,16.9
ORD-11271,03/09/2024,CUST-1170,PROD-28,2,0.0,PayPal,11.47
ORD-11272,2025-06-11,CUST-1865,PROD-11,4,0.0,PayPal,14.56
ORD-11273,2025-11-06,CUST-1643,PROD-17,5,0.0,PayPal,9.9
ORD-11274,12/19/2025,CUST-1610,PROD-33,5,0.1,PayPal,18.35
ORD-11275,26-03-2024,,PROD-47,5,0.2,,19.42
ORD-11276,2025-11-08,CUST-1872,PROD-05,4,0.05,Debit Card,12.55
ORD-11277,06/13/2024,CUST-1902,PROD-23,2,0.15,Store Credit,19.55
ORD-11278,2025-01-17,CUST-1177,PROD-04,3,0.15,Credit Card,10.69
ORD-11279,2024-11-23,CUST-1863,PROD-12,4,0.15,Credit Card,8.78
ORD-11280,2025-02-16,CUST-1087,PROD-11,4,0.2,,8.32
ORD-11281,2024-06-18,CUST-1926,PROD-33,4,0.15,Store Credit,14.62
ORD-11282,2024-02-21,CUST-1235,PROD-46,1,0.15,Store Credit,5.79
ORD-11283,2025-03-13,CUST-1658,PROD-16,3,0.2,,12.92
ORD-11284,12/07/2024,CUST-1798,PROD-30,4,0.0,Debit Card,14.23
ORD-11285,11-09-2025,CUST-1290,PROD-40,5,0.0,Debit Card,18.96
ORD-11286,2025-03-15,CUST-1320,PROD-10,1,0.0,,9.4
ORD-11287,2025-01-30,CUST-9999,PROD-23,2,0.2,Store Credit,8.39
ORD-11288,2025-07-13,CUST-1588,PROD-50,5,0.1,,15.14
ORD-11289,2024-08-21,CUST-1141,PROD-17,2,0.15,Store Credit,13.62
ORD-11290,2024-03-10,CUST-1065,PROD-06,2,0.0,,18.33
ORD-11291,2024-09-11,CUST-1615,PROD-41,2,0.2,Store Credit,5.72
ORD-11292,2024-08-06,CUST-1001,PROD-22,2,0.0,Debit Card,9.13
ORD-11293,2025-06-07,CUST-1850,PROD-45,2,0.05,Debit Card,16.0
ORD-11294,2025-05-22,CUST-1100,PROD-28,1,0.0,Debit Card,8.37
ORD-11295,2025-08-03,CUST-1482,PROD-49,1,0.15,PayPal,15.19
ORD-11296,2025-08-31,CUST-1646,PROD-03,1,0.1,Store Credit,17.32
ORD-11297,2024-05-28,CUST-1278,PROD-27,1,0.0,Debit Card,13.95
ORD-11298,2025-02-07,CUST-1560,PROD-28,5,0.15,PayPal,15.17
ORD-11299,2025-08-18,CUST-1451,PROD-20,4,0.15,Debit Card,15.01
ORD-11300,2024-04-02,CUST-1322,PROD-43,1,0.15,PayPal,15.55
ORD-11301,2025-11-26,CUST-1800,PROD-31,2,0.2,Store Credit,18.22
ORD-11302,2024-02-15,CUST-1081,PROD-28,1,0.0,,12.6
ORD-11303,07/22/2025,CUST-1322,PROD-16,2,0.0,,13.26
ORD-11304,2024-12-01,CUST-1498,PROD-01,5,0.2,,8.81
ORD-11305,2024-05-19,,PROD-17,3,0.1,Store Credit,14.91
ORD-11306,10/07/2024,CUST-1571,PROD-40,4,0.1,Credit Card,9.22
ORD-11307,2025-03-22,CUST-1810,PROD-20,3,0.1,Store Credit,9.43
ORD-11308,2024-01-30,CUST-1316,PROD-50,2,0.0,,16.87
ORD-11309,2024-01-30,CUST-1802,PROD-24,4,0.1,PayPal,17.66
ORD-11310,07/07/2024,CUST-1297,PROD-04,3,0.15,,9.54
ORD-11311,2024-02-24,CUST-1436,PROD-11,1,0.0,PayPal,8.7
ORD-11312,2025-04-07,CUST-1711,PROD-43,4,0.0,Debit Card,13.8
ORD-11313,2025-02-03,CUST-1288,PROD-46,1,0.05,,17.03
ORD-11314,2024-09-14,CUST-1398,PROD-04,-2,0.15,Credit Card,5.72
ORD-11315,2025-08-25,CUST-1729,PROD-32,2,0.0,Credit Card,6.76
ORD-11316,01-09-2025,CUST-1954,PROD-01,3,0.1,PayPal,19.9
ORD-11317,02/22/2025,CUST-1654,PROD-28,1,0.0,Credit Card,7.25
ORD-11318,2024-09-14,CUST-1491,PROD-22,3,0.2,,15.66
ORD-11319,2025-06-29,CUST-1998,PROD-41,3,0.15,PayPal,8.95
ORD-11320,2024-05-06,CUST-1239,PROD-33,3,0.05,Debit Card,4.74
ORD-11321,23-11-2025,CUST-1669,PROD-24,4,0.05,PayPal,17.91
ORD-11322,2024-03-19,CUST-1158,PROD-46,3,0.15,,16.24
ORD-11323,2025-05-18,CUST-1836,PROD-06,4,0.0,PayPal,14.62
ORD-11324,2025-10-22,CUST-1502,PROD-11,5,0.15,Store Credit,14.95
ORD-11325,15-03-2024,CUST-1013,PROD-42,1,0.15,Store Credit,19.39
ORD-11326,2024-02-12,CUST-1200,PROD-03,2,0.05,,12.04
ORD-11327,2024-05-28,CUST-1339,PROD-15,1,0.0,Credit Card,12.23
ORD-11328,2025-02-09,CUST-1527,PROD-05,3,0.0,Debit Card,8.06
ORD-11329,17-11-2025,CUST-1438,PROD-04,2,0.15,Debit Card,15.0
ORD-11330,2025-05-01,CUST-1722,PROD-36,3,0.0,,5.96
ORD-11331,2025-07-03,CUST-1677,PROD-17,4,0.15,,13.26
ORD-11332,2025-08-23,CUST-1907,PROD-49,1,0.05,Debit Card,11.69
ORD-11333,2025-12-20,CUST-1281,PROD-29,3,0.1,PayPal,4.57
ORD-11334,04/01/2024,CUST-9999,PROD-35,4,0.2,Debit Card,6.79
ORD-11335,15-05-2024,CUST-1665,PROD-15,2,0.15,PayPal,7.8
ORD-11336,2024-04-15,CUST-1662,PROD-43,1,0.1,PayPal,19.09
ORD-11337,2025-08-03,CUST-1888,PROD-33,5,0.15,PayPal,6.67
ORD-11338,2024-05-04,CUST-1190,PROD-15,1,0.0,Credit Card,15.06
ORD-11339,2025-01-30,CUST-1047,PROD-02,5,0.2,,18.7
ORD-11340,2025-11-23,CUST-1012,PROD-36,3,0.0,Debit Card,10.13
ORD-11341,2024-04-05,CUST-1241,PROD-36,3,0.2,PayPal,14.25
ORD-11342,2024-03-28,CUST-1806,PROD-31,5,0.2,PayPal,7.11
ORD-11343,2024-11-12,CUST-9999,PROD-21,1,0.0,Credit Card,7.17
ORD-11344,2024-01-18,CUST-1938,PROD-12,-2,0.05,Debit Card,19.23
ORD-11345,2025-08-25,CUST-1340,PROD-02,1,0.1,Store Credit,19.55
ORD-11346,2025-11-15,CUST-1076,PROD-01,4,0.05,Debit Card,17.87
ORD-11347,2025-12-26,CUST-1966,PROD-15,1,0.1,,9.17
ORD-11348,2025-02-12,CUST-1606,PROD-18,4,0.0,,13.83
ORD-11349,01/11/2025,CUST-1441,PROD-27,3,0.15,PayPal,10.04
ORD-11350,2025-08-04,CUST-1398,PROD-39,1,0.15,PayPal,12.63
ORD-11351,2025-07-25,CUST-1580,PROD-08,4,0.15,Credit Card,9.82
ORD-11352,01/14/2025,CUST-1372,PROD-30,5,0.1,Store Credit,4.36
ORD-11353,2025-08-31,CUST-1090,PROD-09,3,0.1,,13.23
ORD-11354,2024-07-10,CUST-1081,PROD-36,5,0.05,PayPal,19.04
ORD-11355,2025-04-17,CUST-1995,PROD-08,4,0.05,Credit Card,14.73
ORD-11356,2024-05-21,CUST-1190,PROD-05,5,0.0,Debit Card,5.46
ORD-11357,2025-12-30,CUST-1447,PROD-18,2,0.15,Store Credit,9.34
ORD-11358,2025-08-24,CUST-1725,PROD-17,3,0.05,PayPal,5.67
ORD-11359,2025-07-20,CUST-1498,PROD-03,5,0.0,Credit Card,17.51
ORD-11360,2024-05-24,CUST-1509,PROD-01,1,0.2,Credit Card,5.0
ORD-11361,2025-02-12,CUST-1351,PROD-27,1,0.1,PayPal,7.37
ORD-11362,2024-05-19,CUST-1182,PROD-33,5,0.15,Debit Card,18.19
ORD-11363,2024-10-13,CUST-1533,PROD-42,5,0.0,PayPal,15.01
ORD-11364,2025-04-08,CUST-1430,PROD-05,5,0.05,Credit Card,11.69
ORD-11365,03/01/2024,CUST-1657,PROD-45,1,0.0,Credit Card,13.18
ORD-11366,2024-01-02,CUST-1908,PROD-07,1,0.05,PayPal,10.83
ORD-11367,02/14/2024,CUST-1837,PROD-29,5,0.0,PayPal,4.69
ORD-11368,2025-04-18,CUST-1322,PROD-44,500,0.1,Debit Card,18.49
ORD-11369,2025-10-31,CUST-1805,PROD-20,3,0.2,Debit Card,7.62
ORD-11370,2025-10-23,CUST-1480,PROD-27,5,0.0,Store Credit,9.5
ORD-11371,2025-09-01,CUST-1785,PROD-08,1,0.15,,18.8
ORD-11372,2025-04-30,CUST-1552,PROD-06,1,0.0,Debit Card,9.31
ORD-11373,2024-06-06,CUST-1626,PROD-26,2,0.0,Store Credit,18.27
ORD-11374,06-08-2024,CUST-1746,PROD-24,5,0.0,Debit Card,17.93
ORD-11375,2024-06-04,CUST-1883,PROD-18,4,0.0,Store Credit,11.15
ORD-11376,2025-08-25,CUST-9999,PROD-17,5,0.15,PayPal,12.74
ORD-11377,2024-06-30,CUST-1944,PROD-41,3,0.1,PayPal,12.63
ORD-11378,2024-12-04,CUST-1455,PROD-18,4,0.05,Store Credit,13.91
ORD-11379,2024-12-26,,PROD-11,2,0.2,Credit Card,13.5
ORD-11380,07-07-2025,CUST-1333,PROD-07,3,0.2,Credit Card,14.65
ORD-11381,2025-09-06,CUST-1974,PROD-06,4,0.15,Store Credit,5.51
ORD-11382,2025-12-04,CUST-1303,PROD-46,4,0.0,PayPal,6.68
ORD-11383,2024-01-25,CUST-1942,PROD-15,3,0.2,Credit Card,14.91
ORD-11384,01-01-2024,CUST-1187,PROD-29,5,0.05,Credit Card,4.16
ORD-11385,03/03/2025,CUST-1052,PROD-06,3,0.0,PayPal,18.49
ORD-11386,21-12-2024,CUST-1703,PROD-38,5,0.05,Credit Card,11.0
ORD-11387,14-02-2024,CUST-1784,PROD-29,2,0.1,,12.8
ORD-11388,12/28/2024,CUST-1375,PROD-42,2,0.2,Credit Card,4.76
ORD-11389,2025-02-06,CUST-1222,PROD-20,1,0.0,,5.89
ORD-11390,2024-10-11,CUST-1900,PROD-14,5,0.15,Debit Card,5.02
ORD-11391,2025-07-09,CUST-1097,PROD-15,3,0.15,,18.26
ORD-11392,2025-07-12,CUST-1250,PROD-24,3,0.0,Credit Card,9.77
ORD-11393,2024-03-13,CUST-1499,PROD-37,1,0.2,Credit Card,10.35
ORD-11394,14-03-2025,CUST-1561,PROD-04,4,0.2,Store Credit,11.63
ORD-11395,02/15/2024,CUST-1491,PROD-33,2,0.2,PayPal,14.59
ORD-11396,08/06/2025,CUST-1716,PROD-24,1,0.0,Store Credit,11.84
ORD-11397,01/21/2025,CUST-1343,PROD-21,-2,0.0,Debit Card,17.25
ORD-11398,2024-03-15,CUST-9999,PROD-21,4,0.0,Debit Card,5.68
ORD-11399,2025-07-04,CUST-1643,PROD-12,5,0.2,PayPal,7.49
ORD-11400,2024-08-14,CUST-1072,PROD-01,1,0.15,Credit Card,14.28
ORD-11401,03/07/2025,CUST-1251,PROD-01,5,0.15,Store Credit,12.16
ORD-11402,2024-09-05,CUST-1120,PROD-06,4,0.0,PayPal,13.85
ORD-11403,2024-01-07,CUST-1981,PROD-30,5,0.15,,11.21
ORD-11404,08/02/2025,CUST-1608,PROD-48,4,0.05,PayPal,10.31
ORD-11405,24-08-2024,CUST-1688,PROD-12,2,0.1,Debit Card,9.65
ORD-11406,2024-07-10,CUST-1475,PROD-02,2,0.0,Store Credit,5.82
ORD-11407,12/18/2024,CUST-1770,PROD-36,-2,0.0,Store Credit,15.2
ORD-11408,2024-06-21,CUST-1743,PROD-43,3,0.15,Credit Card,12.35
ORD-11409,05/15/2025,CUST-1580,PROD-07,1,0.15,Store Credit,7.37
ORD-11410,2025-01-15,CUST-1748,PROD-38,5,0.2,Store Credit,15.03
ORD-11411,2025-04-26,CUST-1391,PROD-36,1,0.05,PayPal,11.65
ORD-11412,2025-12-17,CUST-1561,PROD-25,2,0.15,,11.66
ORD-11413,06/25/2024,CUST-1985,PROD-20,1,0.15,PayPal,6.68
ORD-11414,2025-05-03,CUST-1565,PROD-14,5,0.0,PayPal,6.15
ORD-11415,2024-06-08,CUST-1286,PROD-32,2,0.2,PayPal,18.78
ORD-11416,06/21/2025,CUST-1998,PROD-24,2,0.2,Credit Card,14.76
ORD-11417,10/04/2025,CUST-1650,PROD-14,3,0.2,PayPal,7.49
ORD-11418,2024-05-14,CUST-1368,PROD-09,1,0.0,Debit Card,15.48
ORD-11419,12-02-2024,CUST-1516,PROD-06,1,0.1,Debit Card,10.32
ORD-11420,2024-01-03,CUST-1353,PROD-46,2,0.1,Store Credit,11.34
ORD-11421,11-02-2025,CUST-1551,PROD-15,1,0.2,Credit Card,14.42
ORD-11422,2025-09-04,CUST-1833,PROD-44,1,0.1,Debit Card,10.04
ORD-11423,2025-09-14,CUST-1597,PROD-48,2,0.0,Credit Card,8.21
ORD-11424,07/08/2025,CUST-1397,PROD-26,5,0.0,PayPal,19.01
ORD-11425,2025-03-05,CUST-1376,PROD-26,3,0.1,Store Credit,11.36
ORD-11426,2024-02-11,CUST-1953,PROD-10,5,0.1,Debit Card,9.78
ORD-11427,2024-11-06,CUST-1803,PROD-17,1,0.1,Store Credit,10.25
ORD-11428,2024-07-20,CUST-1194,PROD-46,4,0.05,Credit Card,8.83
ORD-11429,2025-09-11,CUST-1133,PROD-11,4,0.0,Credit Card,8.72
ORD-11430,2024-05-30,CUST-1682,PROD-09,3,0.2,,15.12
ORD-11431,2024-09-29,CUST-1528,PROD-33,1,0.15,Store Credit,19.18
ORD-11432,31-08-2025,CUST-1758,PROD-40,2,0.2,PayPal,15.58
ORD-11433,2025-12-29,CUST-1700,PROD-25,2,0.15,Debit Card,16.87
ORD-11434,05/17/2024,,PROD-19,2,0.05,Credit Card,9.82
ORD-11435,2024-08-29,CUST-1208,PROD-03,2,0.0,Credit Card,15.29
ORD-11436,01/09/2025,CUST-1416,PROD-02,3,0.05,Store Credit,16.44
ORD-11437,03-02-2025,CUST-1276,PROD-32,4,0.1,,15.38
ORD-11438,10/01/2024,CUST-1939,PROD-41,2,0.05,PayPal,10.98
ORD-11439,2025-07-31,CUST-1403,PROD-25,5,0.15,Store Credit,19.39
ORD-11440,2024-03-06,CUST-1130,PROD-06,3,0.05,Credit Card,12.56
ORD-11441,2024-01-09,CUST-1960,PROD-40,3,0.15,Credit Card,17.03
ORD-11442,07/08/2024,CUST-1331,PROD-24,4,0.05,Store Credit,6.9
ORD-11443,2024-09-02,CUST-1283,PROD-09,5,0.0,Debit Card,6.9
ORD-11444,05-05-2024,CUST-1684,PROD-17,5,0.0,PayPal,16.67
ORD-11445,10-06-2024,CUST-1309,PROD-50,3,0.0,Credit Card,11.23
ORD-11446,2025-02-26,CUST-1232,PROD-07,1,0.0,,14.32
ORD-11447,2024-05-04,CUST-1365,PROD-11,1,0.0,Debit Card,15.67
ORD-11448,2025-04-02,CUST-1288,PROD-21,3,0.2,Debit Card,15.82
ORD-11449,2024-06-29,CUST-1817,PROD-30,4,0.0,Credit Card,11.95
ORD-11450,20-10-2025,CUST-1957,PROD-44,5,0.1,Debit Card,17.99
ORD-11451,2024-05-31,CUST-1464,PROD-09,4,0.2,Debit Card,10.5
ORD-11452,2024-07-18,CUST-1933,PROD-04,1,0.2,Debit Card,17.03
ORD-11453,25-03-2025,CUST-1950,PROD-24,5,0.2,Credit Card,4.57
ORD-11454,2024-06-04,CUST-1747,PROD-09,2,0.05,Store Credit,14.59
ORD-11455,2024-07-18,CUST-1309,PROD-15,1,0.0,Store Credit,12.46
ORD-11456,2025-10-04,CUST-1169,PROD-03,2,0.1,,9.52
ORD-11457,2025-12-27,CUST-1181,PROD-47,2,0.15,Store Credit,16.54
ORD-11458,2024-12-18,CUST-1631,PROD-23,2,0.0,PayPal,6.69
ORD-11459,2025-10-17,CUST-1233,PROD-45,5,0.15,,6.78
ORD-11460,2024-10-21,CUST-1711,PROD-15,2,0.0,PayPal,10.76
ORD-11461,2024-03-30,,PROD-31,1,0.15,Store Credit,4.72
ORD-11462,2024-07-10,CUST-1983,PROD-08,2,0.0,Store Credit,4.61
ORD-11463,2024-01-15,CUST-1103,PROD-23,5,0.0,,14.83
ORD-11464,09-10-2025,CUST-1987,PROD-32,4,0.2,Debit Card,12.54
ORD-11465,09/21/2024,CUST-1333,PROD-29,2,0.0,PayPal,19.66
ORD-11466,09-08-2024,CUST-9999,PROD-10,5,0.0,Credit Card,16.06
ORD-11467,2024-10-26,CUST-1574,PROD-43,5,0.0,PayPal,6.85
ORD-11468,2024-12-28,CUST-1841,PROD-40,3,0.0,Debit Card,14.49
ORD-11469,2025-02-02,CUST-1810,PROD-47,2,0.0,Credit Card,12.5
ORD-11470,2024-10-05,CUST-1283,PROD-07,1,0.1,Debit Card,7.66
ORD-11471,26-07-2025,CUST-1669,PROD-36,1,0.2,Credit Card,7.51
ORD-11472,2025-01-29,CUST-1521,PROD-19,2,0.15,Store Credit,14.5
ORD-11473,2025-01-30,CUST-1810,PROD-31,3,0.05,,5.15
ORD-11474,27-06-2024,CUST-1378,PROD-06,3,0.0,Credit Card,13.05
ORD-11475,2025-11-20,CUST-1018,PROD-37,1,0.15,Store Credit,13.47
ORD-11476,2024-08-04,CUST-1509,PROD-23,1,0.1,Credit Card,16.97
ORD-11477,2024-01-19,CUST-1163,PROD-43,500,0.15,Store Credit,5.53
ORD-11478,2025-11-08,CUST-1964,PROD-13,4,0.15,Store Credit,11.39
ORD-11479,2025-08-03,CUST-1580,PROD-34,1,0.0,Store Credit,11.84
ORD-11480,2025-05-10,CUST-1789,PROD-12,4,0.2,Credit Card,11.36
ORD-11481,2024-12-13,,PROD-35,5,0.1,Debit Card,7.79
ORD-11482,14-10-2025,CUST-1702,PROD-37,3,0.0,Credit Card,13.63
ORD-11483,10/07/2025,CUST-1193,PROD-02,5,0.2,Debit Card,6.9
ORD-11484,2024-05-07,CUST-1601,PROD-05,1,0.05,Store Credit,16.91
ORD-11485,05-10-2024,CUST-1468,PROD-19,1,0.0,PayPal,10.72
ORD-11486,2025-07-28,CUST-1558,PROD-43,4,0.1,Debit Card,13.15
ORD-11487,2025-08-30,CUST-1964,PROD-06,2,0.1,Debit Card,10.82
ORD-11488,2024-02-04,CUST-1024,PROD-27,3,0.2,PayPal,11.51
ORD-11489,2024-02-08,CUST-1279,PROD-37,2,0.1,Store Credit,5.26
ORD-11490,2025-10-12,CUST-1583,PROD-45,3,0.0,Credit Card,15.11
ORD-11491,2025-08-30,CUST-1377,PROD-23,5,0.0,Store Credit,10.61
ORD-11492,2024-07-30,CUST-1081,PROD-21,5,0.15,,17.44
ORD-11493,2024-12-09,CUST-1289,PROD-27,2,0.05,Debit Card,16.05
ORD-11494,10/26/2024,CUST-1264,PROD-05,3,0.15,Credit Card,10.32
ORD-11495,2025-09-09,CUST-1249,PROD-46,3,0.05,,11.2
ORD-11496,2024-08-19,CUST-1420,PROD-17,5,0.0,PayPal,7.58
ORD-11497,2025-08-30,CUST-1620,PROD-47,2,0.15,,14.27
ORD-11498,2025-06-18,CUST-1103,PROD-16,1,0.15,Store Credit,6.06
ORD-11499,2025-12-08,CUST-1780,PROD-03,3,0.15,Debit Card,7.07
ORD-11500,10/07/2025,CUST-1345,PROD-31,2,0.0,Credit Card,7.9
ORD-11501,2024-02-13,CUST-1869,PROD-20,1,0.0,,7.57
ORD-11502,02/25/2024,CUST-1755,PROD-23,1,0.0,Store Credit,9.32
ORD-11503,02/06/2025,CUST-1610,PROD-26,5,0.05,Store Credit,19.41
ORD-11504,22-07-2025,,PROD-06,5,0.0,Credit Card,8.17
ORD-11505,2025-01-04,CUST-1713,PROD-21,2,0.0,Credit Card,7.56
ORD-11506,2025-07-09,CUST-1210,PROD-19,2,0.1,PayPal,18.91
ORD-11507,2024-05-18,CUST-1318,PROD-30,3,0.1,PayPal,14.49
ORD-11508,2024-01-20,CUST-1732,PROD-38,4,0.15,Credit Card,4.51
ORD-11509,2025-10-28,CUST-1145,PROD-37,4,0.15,Credit Card,6.44
ORD-11510,2025-10-31,CUST-1499,PROD-29,1,0.1,Debit Card,7.0
ORD-11511,2024-02-08,CUST-1060,PROD-10,3,0.0,PayPal,6.58
ORD-11512,2025-07-26,CUST-1401,PROD-22,3,0.2,PayPal,7.17
ORD-11513,2024-05-16,CUST-1813,PROD-15,-2,0.0,PayPal,9.27
ORD-11514,10-08-2025,CUST-1899,PROD-01,2,0.0,Debit Card,10.52
ORD-11515,2025-03-27,CUST-1687,PROD-28,3,0.0,Store Credit,17.68
ORD-11516,05/25/2024,CUST-1356,PROD-49,2,0.2,Credit Card,6.77
ORD-11517,2025-10-19,CUST-1965,PROD-12,5,0.15,Debit Card,17.05
ORD-11518,2024-06-23,CUST-1734,PROD-09,5,0.05,Store Credit,5.08
ORD-11519,08/18/2025,CUST-1940,PROD-50,4,0.2,PayPal,19.31
ORD-11520,11/08/2025,CUST-1903,PROD-24,4,0.05,,11.39
ORD-11521,04/14/2024,CUST-1652,PROD-45,3,0.1,Credit Card,13.95
ORD-11522,07-09-2025,CUST-1271,PROD-04,5,0.0,,17.95
ORD-11523,2025-03-27,CUST-1645,PROD-10,1,0.0,PayPal,9.06
ORD-11524,02/11/2024,CUST-1705,PROD-22,5,0.05,Debit Card,18.63
ORD-11525,30-05-2024,CUST-1643,PROD-13,1,0.0,Credit Card,6.07
ORD-11526,29-03-2024,CUST-1469,PROD-33,3,0.2,,10.64
ORD-11527,2025-09-20,CUST-2000,PROD-05,1,0.1,Debit Card,15.09
ORD-11528,06-10-2025,CUST-1361,PROD-07,5,0.15,Debit Card,15.1
ORD-11529,2024-07-01,CUST-1919,PROD-49,1,0.0,PayPal,6.26
ORD-11530,19-05-2025,CUST-1256,PROD-15,2,0.0,Credit Card,9.76
ORD-11531,2024-10-23,CUST-1181,PROD-25,3,0.15,Store Credit,17.59
ORD-11532,15-07-2024,CUST-1002,PROD-45,2,0.0,Debit Card,8.7
ORD-11533,03/29/2025,CUST-1313,PROD-33,4,0.15,,13.27
ORD-11534,2024-12-04,CUST-1824,PROD-11,500,0.05,,14.92
ORD-11535,2025-06-03,CUST-1785,PROD-21,4,0.1,Debit Card,13.97
ORD-11536,2024-07-05,CUST-1215,PROD-11,5,0.2,Debit Card,10.62
ORD-11537,2024-10-01,CUST-1486,PROD-21,2,0.05,,6.45
ORD-11538,2025-03-04,CUST-1556,PROD-06,5,0.0,Credit Card,14.46
ORD-11539,08/09/2025,CUST-1607,PROD-19,3,0.1,PayPal,4.66
ORD-11540,2025-08-28,CUST-1718,PROD-38,4,0.0,Store Credit,14.68
ORD-11541,2024-06-06,CUST-1638,PROD-47,2,0.0,Store Credit,10.02
ORD-11542,2024-12-09,CUST-1028,PROD-42,3,0.0,PayPal,7.27
ORD-11543,2024-04-19,CUST-1872,PROD-03,5,0.15,PayPal,15.26
ORD-11544,2024-06-09,CUST-1182,PROD-10,2,0.0,Debit Card,15.98
ORD-11545,2025-06-07,CUST-1729,PROD-24,4,0.15,Store Credit,12.56
ORD-11546,2025-02-15,CUST-1782,PROD-38,3,0.05,,12.59
ORD-11547,2025-02-02,CUST-1137,PROD-44,-2,0.1,PayPal,13.11
ORD-11548,29-05-2025,CUST-1654,PROD-34,3,0.15,Debit Card,16.41
ORD-11549,2025-02-01,CUST-1892,PROD-26,1,0.15,Store Credit,15.58
ORD-11550,2024-08-10,CUST-1626,PROD-10,4,0.0,PayPal,5.19
ORD-11551,2024-07-06,CUST-1047,PROD-19,3,0.15,PayPal,16.72
ORD-11552,2024-04-25,CUST-1524,PROD-37,1,0.0,Store Credit,17.79
ORD-11553,2025-04-02,CUST-1603,PROD-40,5,0.05,,15.04
ORD-11554,2024-04-08,CUST-1204,PROD-08,1,0.0,PayPal,17.99
ORD-11555,2025-03-08,CUST-1764,PROD-11,1,0.0,Debit Card,18.97
ORD-11556,2024-06-14,CUST-1406,PROD-13,1,0.05,Credit Card,9.22
ORD-11557,2024-07-02,CUST-1921,PROD-16,1,0.05,,15.02
ORD-11558,03/03/2025,CUST-1676,PROD-50,5,0.0,Credit Card,11.21
ORD-11559,2025-06-30,CUST-1469,PROD-49,2,0.0,PayPal,17.49
ORD-11560,30-07-2024,CUST-1915,PROD-25,2,0.0,Store Credit,10.51
ORD-11561,2024-03-26,CUST-1905,PROD-41,4,0.0,Store Credit,11.27
ORD-11562,2024-09-10,CUST-1796,PROD-07,-2,0.0,PayPal,6.47
ORD-11563,06/01/2025,CUST-1232,PROD-46,1,0.2,,17.58
ORD-11564,2024-08-17,CUST-1755,PROD-39,1,0.15,Store Credit,9.2
ORD-11565,2025-12-18,CUST-1494,PROD-32,1,0.1,Debit Card,17.2
ORD-11566,2024-06-20,CUST-1552,PROD-34,3,0.0,Credit Card,13.93
ORD-11567,2025-04-23,CUST-1120,PROD-30,1,0.05,,10.69
ORD-11568,2025-06-30,CUST-1307,PROD-23,2,0.2,Credit Card,19.84
ORD-11569,06/03/2024,CUST-1713,PROD-26,2,0.15,Debit Card,13.19
ORD-11570,2024-04-06,CUST-1316,PROD-40,5,0.0,Debit Card,9.21
ORD-11571,2025-09-08,CUST-1652,PROD-01,3,0.0,,17.78
ORD-11572,2024-01-24,CUST-1147,PROD-49,4,0.15,Debit Card,5.0
ORD-11573,2025-03-24,CUST-1023,PROD-36,-2,0.15,Store Credit,8.9
ORD-11574,2025-11-27,CUST-1703,PROD-40,3,0.1,Debit Card,5.19
ORD-11575,2025-06-05,CUST-1517,PROD-20,4,0.0,Debit Card,17.41
ORD-11576,15-06-2025,CUST-1409,PROD-47,5,0.0,Store Credit,8.68
ORD-11577,2025-08-21,CUST-1324,PROD-01,2,0.2,,16.89
